seq,source_file,statement_from,statement_to,date,value_date,narration,reference,direction,withdrawal,deposit,amount,closing_balance,categories,is_recurring,recurring_key
362,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-22,2024-08-22,50200059366630-TPT-RAJESH INDIA TAX-JALP A RAITHATHA AND CO,0000000265743380,Payment,245.0,0.0,245.0,50753.76,Other,No,RAJESH INDIA TAX
363,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-22,2024-08-22,NEFT CR-UTIB0003226-AMBIKA TRADING-HASNA NI ASSOCIATES-AXOMB23503177263,AXOMB23503177263,Receipt,0.0,50000.0,50000.0,100753.76,Recurring Transaction,Yes,AMBIKA TRADING
364,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-23,2024-08-23,UPI SETTLEMENT -WW8951- 23/08/24,000000000000000,Receipt,0.0,14598.0,14598.0,115351.76,UPI; Recurring Transaction,Yes,UPI SETTLEMENT
365,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-23,2024-08-23,IMPS-423609103092-RAMZAN HASNANI-CBIN-XX XXXX8422-SAVITRI GENERAL STORE TDS,0000423609103092,Payment,2750.0,0.0,2750.0,112601.76,Recurring Transaction,Yes,RAMZAN HASNANI
366,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-23,2024-08-23,IMPS-423609102098-RAMZAN HASNANI-CBIN-XX XXXX8422-SHREE AGENCY TDS,0000423609102098,Payment,5932.0,0.0,5932.0,106669.76,Recurring Transaction,Yes,RAMZAN HASNANI
367,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-23,2024-08-23,UPI-THE SUNNY STUDIO-GPAY-11175731588@OK BIZAXIS-UTIB0000553-423629991692-UPI,0000423629991692,Payment,1.0,0.0,1.0,106668.76,UPI; Recurring Transaction,Yes,THE SUNNY STUDIO
368,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-23,2024-08-23,UPI-THE SUNNY STUDIO-GPAY-11175731588@OK BIZAXIS-UTIB0000553-423630060115-UPI,0000423630060115,Payment,14597.0,0.0,14597.0,92071.76,UPI; Recurring Transaction,Yes,THE SUNNY STUDIO
369,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-23,2024-08-23,50200057343497-TPT-LOAN AMT TRF-EDUGUIDE NEAR VARTAK SCHOOL VASAI WEST Account Status : Regular Account Type : ASCENT CURRENT ACCOUNT (1313) OVERSEAS STUDIES PVT LTD,0000000187160378,Payment,50000.0,0.0,50000.0,42071.76,EMI,No,LOAN AMT TRF
370,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-24,2024-08-24,UPI SETTLEMENT -WW8951- 24/08/24,000000000000000,Receipt,0.0,12980.0,12980.0,55051.76,UPI; Recurring Transaction,Yes,UPI SETTLEMENT
371,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-26,2024-08-26,SI HGAEP179820607169752 MSEDCL -24/08/24,000000000000000,Payment,10160.0,0.0,10160.0,44891.76,Other,No,SI HGAEP MSEDCL
372,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-26,2024-08-26,SI HGAEP102AB0609606463 MSEDCL -24/08/24,000000000000000,Payment,17010.0,0.0,17010.0,27881.76,Other,No,SI HGAEPAB MSEDCL
373,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-26,2024-08-26,UPI-JAYESH KUMAR TARACHA-JAYD470@OKHDFCB ANK-BACB0000015-423952383637-JAYESH BAFN A,0000423952383637,Receipt,0.0,4720.0,4720.0,32601.76,UPI,No,JAYESH KUMAR TARACHA
374,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-26,2024-08-26,NEFT CR-INDB0000006-STRUCT CARE SOLUTION S-R M HASNANI AND ASSO-INDBN26085407206,INDBN26085407206,Receipt,0.0,23600.0,23600.0,56201.76,Recurring Transaction,Yes,STRUCT CARE SOLUTION S
375,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-26,2024-08-26,50200051400764008023100000140,0000408263445445,Receipt,0.0,450000.0,450000.0,506201.76,High Transaction,No,#
376,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-26,2024-08-26,UPI-WAJID Y SHAIKH-WAJEEDALI2007@OKICICI -IBKL0000197-423965100790-UPI,0000423965100790,Receipt,0.0,11800.0,11800.0,518001.76,UPI,No,WAJID Y SHAIKH
377,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-26,2024-08-26,FD BKD FOR R M HASNANI AND ASSO 50301026 788054 -R M HASNANI AND ASSO,000000000000000,Payment,418001.76,0.0,418001.76,100000.0,FD Deposit/Withdrawal; High Transaction; Recurring Transaction,Yes,FD BKD FOR R M HASNANI AND ASSO
378,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-27,2024-08-27,IMPS-424011076242-GULSHAN HAMID VISHRAM- DCBL-XXXXXXXXXX0173-INVOICE 333,0000424011076242,Receipt,0.0,17700.0,17700.0,117700.0,Other,No,GULSHAN HAMID VISHRAM
379,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-27,2024-08-28,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM : AMBIKA TRADING :AXIS BANK LTD,0000000000055701,Receipt,0.0,177000.0,177000.0,294700.0,High Transaction; Recurring Transaction,Yes,CHQ DEP MICR
380,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-28,2024-08-28,50200057343497-TPT-LOAN TRF-EDUGUIDE OVE RSEAS STUDIES PVT LTD,0000000140830114,Payment,100000.0,0.0,100000.0,194700.0,EMI; High Transaction; Recurring Transaction,Yes,LOAN TRF
381,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-28,2024-08-28,UPI-OM HOSPITAL-OMHOSPITALCASHLESS@OKAXI S-UTIB0001929-424157248659-JAN TO JUNE,0000424157248659,Receipt,0.0,21240.0,21240.0,215940.0,Cash; UPI,No,OM HOSPITAL
382,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-28,2024-08-28,UPI-MOIN MADAT PADANIYA-9029783682@AXL-U TIB0000019-809224119657-PAYMENT FROM PHO NE,0000809224119657,Receipt,0.0,11800.0,11800.0,227740.0,UPI,No,MOIN MADAT PADANIYA
383,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-29,2024-08-29,UPI SETTLEMENT -WW8951- 29/08/24,000000000000000,Receipt,0.0,11800.0,11800.0,239540.0,UPI; Recurring Transaction,Yes,UPI SETTLEMENT
384,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-29,2024-08-29,50200057343497-TPT-LOAN TRF-EDUGUIDE OVE RSEAS STUDIES PVT LTD,0000001057834577,Payment,25000.0,0.0,25000.0,214540.0,EMI; Recurring Transaction,Yes,LOAN TRF
385,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-29,2024-08-29,IMPS-424216147634-AMBIKA TRADING-UTIB-XX NEAR VARTAK SCHOOL VASAI WEST Account Status : Regular Account Type : ASCENT CURRENT ACCOUNT (1313) XXXXXXXXX5642-REVERSE,0000424216147634,Payment,177000.0,0.0,177000.0,37540.0,High Transaction,No,AMBIKA TRADING
386,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-30,2024-08-30,UPI-MUKESH KUMAR-MUKESH3030RAJ@OKICICI-B KID0004792-424333389082-UPI,0000424333389082,Receipt,0.0,10000.0,10000.0,47540.0,UPI; Recurring Transaction,Yes,MUKESH KUMAR
387,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-30,2024-08-30,UPI-MUKESH KUMAR-MUKESH3030RAJ@OKICICI-B KID0004792-460965583854-UPI,0000460965583854,Receipt,0.0,1800.0,1800.0,49340.0,UPI; Recurring Transaction,Yes,MUKESH KUMAR
388,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-30,2024-08-30,UPI-DYLAN JERRY KINNY-DYLAN@AXISBANK-UTI B0000173-424379776507-BALANCE FEES,0000424379776507,Receipt,0.0,6800.0,6800.0,56140.0,UPI,No,DYLAN JERRY KINNY
389,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-30,2024-08-31,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM : EDWARD JOHN CARDOZA LOREN CAROOZ : STATE BANK OF INDIA,0000000000011079,Receipt,0.0,7080.0,7080.0,63220.0,Recurring Transaction,Yes,CHQ DEP MICR
390,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-30,2024-08-31,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM : VASANT ANANT PATIL MM :BASSEIN CATHOLI C CO-OPERATIVE BANK LTD,0000000000100129,Receipt,0.0,11800.0,11800.0,75020.0,LIC; Recurring Transaction,Yes,CHQ DEP MICR
391,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-08-31,2024-08-31,UPI SETTLEMENT -WW8951- 31/08/24,000000000000000,Receipt,0.0,2360.0,2360.0,77380.0,UPI; Recurring Transaction,Yes,UPI SETTLEMENT
392,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-01,2024-09-01,CC 000463918XXXXXX9126 AUTOPAY SI-TAD,0000000607429071,Payment,1186.0,0.0,1186.0,76194.0,Recurring Transaction,Yes,CC XXXXXX AUTOPAY SI
393,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-01,2024-09-01,UPI-A V RAMCHANDRAN-A.V.RAMA26@OKAXIS-IB KL0001110-424560605029-UPI,0000424560605029,Receipt,0.0,29500.0,29500.0,105694.0,UPI,No,A V RAMCHANDRAN
394,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-02,2024-09-02,IB BILLPAY DR-HDFCYC-463918XXXXXX9126,IB02104303111316,Payment,1186.0,0.0,1186.0,104508.0,Other,No,IB BILLPAY DR
395,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-03,2024-09-03,GANESH GAIKWAD - CHQ PAID - VASAI - MUMB,0000000000000172,Payment,23338.0,0.0,23338.0,81170.0,Recurring Transaction,Yes,GANESH GAIKWAD
396,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-03,2024-09-03,50200057343497-TPT-LOAN-EDUGUIDE OVERSEA S STUDIES PVT LTD,0000000650383833,Payment,50000.0,0.0,50000.0,31170.0,EMI; Recurring Transaction,Yes,EDUGUIDE OVERSEA S STUDIES PVT LTD
397,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-03,2024-09-03,50200063386520-TPT-AC REPAIR WORK-COMFOR T ZONE SERVICES,0000000650555193,Payment,1828.0,0.0,1828.0,29342.0,Other,No,AC REPAIR WORK
398,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-04,2024-09-04,UPI-JOHN SANTANTHOMAS FE-9004460867@AXL- UTIB0000023-424886944328-YR 2324 IT RETU RNS,0000424886944328,Receipt,0.0,2000.0,2000.0,31342.0,UPI; Recurring Transaction,Yes,JOHN SANTANTHOMAS FE
399,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-04,2024-09-04,UPI-JOHN SANTANTHOMAS FE-9004460867@AXL- UTIB0000023-424821517946-PAYMENT FROM PH NEAR VARTAK SCHOOL VASAI WEST Account Status : Regular Account Type : ASCENT CURRENT ACCOUNT (1313) ONE,0000424821517946,Receipt,0.0,360.0,360.0,31702.0,UPI; Recurring Transaction,Yes,JOHN SANTANTHOMAS FE
400,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-04,2024-09-04,IMPS-424811148491-SNEHAL SHAMSUNDAR SA-I BKL-XXXXXXXXXXXX9035-CA FOR GST,0000424811148491,Receipt,0.0,8260.0,8260.0,39962.0,Recurring Transaction,Yes,SNEHAL SHAMSUNDAR SA
401,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-04,2024-09-04,IMPS-424815156416-MSG C COMPUTERS-RATN-X XXXXXXXXXXX1577-PRINTER CARTRIDGE REFILL ING,0000424815156416,Payment,600.0,0.0,600.0,39362.0,Recurring Transaction,Yes,MSG C COMPUTERS
402,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-04,2024-09-04,IMPS-424816170565-SHREE SIDDHIVINAYAK CO MPUTER-SVCB-XXXXXXXXXXX0516-AMC PMT INV 0026,0000424816170565,Payment,3540.0,0.0,3540.0,35822.0,Recurring Transaction,Yes,SHREE SIDDHIVINAYAK CO MPUTER
403,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-04,2024-09-04,IMPS-424816172163-SAI MILK CENTER-VVSB-X XXXXXXXXXX1891-AUG MONTH MILK PMT,0000424816172163,Payment,1827.0,0.0,1827.0,33995.0,Recurring Transaction,Yes,SAI MILK CENTER
404,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-04,2024-09-04,IMPS-424818214812-SALIM K JESANI-DCBL-XX XXXXXXXX6658-RAMJAN HASNANI,0000424818214812,Receipt,0.0,10000.0,10000.0,43995.0,Recurring Transaction,Yes,SALIM K JESANI
405,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-04,2024-09-04,UPI-SURESH ANANT BHOIR-SURESHBHOIR4848@O KSBI-SBIN0006839-424879929484-UPI,0000424879929484,Receipt,0.0,7080.0,7080.0,51075.0,UPI,No,SURESH ANANT BHOIR
406,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-05,2024-09-05,SI HGAEP13D6F0614829833 AIRTEL -05/09/24,000000000000000,Payment,3175.38,0.0,3175.38,47899.62,Other,No,SI HGAEPDF AIRTEL
407,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-05,2024-09-05,ACH D- ARKA FINCAP LTD-NP281725463336371,0000008177452430,Payment,235573.0,0.0,235573.0,-187673.38,High Transaction; Recurring Transaction,Yes,ARKA FINCAP LTD
408,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-05,2024-09-05,IMPS-424917159704-RAJNI DHIRAJ WAGHELA-M AHB-XXXXXXX9715-AUG MONTH SALARY,0000424917159704,Payment,3000.0,0.0,3000.0,-190673.38,Salary; Recurring Transaction,Yes,RAJNI DHIRAJ WAGHELA
409,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-05,2024-09-05,NEFT CR-PJSB0000020-GAURAV ENTERPRISES-R .M HASNANI AND ASSOCIATES-PJSB2424908170 24,PJSB242490817024,Receipt,0.0,29500.0,29500.0,-161173.38,Recurring Transaction,Yes,GAURAV ENTERPRISES
410,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-06,2024-09-05,SWEEP-IN CREDIT - 50301026788054,000000000000000,Receipt,0.0,161174.0,161174.0,0.62,High Transaction; Recurring Transaction,Yes,IN CREDIT
411,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-06,2024-09-05,INT. ON SWCR ON-50301026788054,000000000000000,Receipt,0.0,88.0,88.0,88.62,Recurring Transaction,Yes,INT ON SWCR ON
412,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-06,2024-09-06,IMPS-425007313142-LILY FOOTWEAR-HDFC-XXX XXXXXXX5205-ACCOUNTANT FEES,0000425007313142,Receipt,0.0,59000.0,59000.0,59088.62,Other,No,LILY FOOTWEAR
413,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-06,2024-09-06,50200059366630-TPT-AMBIKA TRADING TDS-JA LPA RAITHATHA AND CO,0000000298391700,Payment,4237.0,0.0,4237.0,54851.62,Recurring Transaction,Yes,AMBIKA TRADING TDS
414,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-06,2024-09-06,IMPS-425016122379-SNA INFOTECH PVT LTD-I NEAR VARTAK SCHOOL VASAI WEST Account Status : Regular Account Type : ASCENT CURRENT ACCOUNT (1313) CIC-XXXXXXXX9099-AMC/V122 AUG MONTH,0000425016122379,Payment,12538.0,0.0,12538.0,42313.62,Recurring Transaction,Yes,SNA INFOTECH PVT LTD
415,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-06,2024-09-06,IMPS-425016113689-VIDIT NARSANA-SBIN-XXX XXXX2748-PRASAL PRODUCTION AND MARKETING LLP REGISTRATION,0000425016113689,Payment,10000.0,0.0,10000.0,32313.62,Recurring Transaction,Yes,VIDIT NARSANA
416,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-06,2024-09-06,IMPS-425017130780-RAMZAN HASNANI-CBIN-XX XXXX8422-ADVANCE POWER TDS PMT,0000425017130780,Payment,8000.0,0.0,8000.0,24313.62,Recurring Transaction,Yes,RAMZAN HASNANI
417,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-07,2024-09-07,NEFT CR-UTIB0003226-AMBIKA TRADING-HASNA NI ASSOCIATES-AXOMB25172853409,AXOMB25172853409,Receipt,0.0,100000.0,100000.0,124313.62,High Transaction; Recurring Transaction,Yes,AMBIKA TRADING
418,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-09,2024-09-09,50200057343497-TPT-LOAN TRF-EDUGUIDE OVE RSEAS STUDIES PVT LTD,0000000640018574,Payment,435000.0,0.0,435000.0,-310686.38,EMI; High Transaction; Recurring Transaction,Yes,LOAN TRF
419,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-09,2024-09-09,IMPS-425311143945-POOJA STATIONERY-SVCB- XXXXXXXXXXX0115-STATIONERY INV 871 PMT,0000425311143945,Payment,6168.0,0.0,6168.0,-316854.38,Recurring Transaction,Yes,POOJA STATIONERY
420,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-09,2024-09-09,IMPS-425314193048-SNEHAL SAYANI-UTIB-XXX XXXXXXXX3599-AUG MONTH SALARY,0000425314193048,Payment,25000.0,0.0,25000.0,-341854.38,Salary; Recurring Transaction,Yes,SNEHAL SAYANI
421,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-09,2024-09-09,50100419010954-TPT-AUG MONTH SALARY-PRAK ASH JAYRAM RAORANE,0000000650693258,Payment,2900.0,0.0,2900.0,-344754.38,Salary,No,AUG MONTH SALARY
422,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-10,2024-09-09,SWEEP-IN CREDIT - 50301026788054,000000000000000,Receipt,0.0,256827.76,256827.76,-87926.62,High Transaction; Recurring Transaction,Yes,IN CREDIT
423,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-10,2024-09-09,INT. ON SWCR ON-50301026788054,000000000000000,Receipt,0.0,196.0,196.0,-87730.62,Recurring Transaction,Yes,INT ON SWCR ON
424,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-10,2024-09-09,SWEEP-IN CREDIT - 50301008068283,000000000000000,Receipt,0.0,53859.0,53859.0,-33871.62,Recurring Transaction,Yes,IN CREDIT
425,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-10,2024-09-09,INT. ON SWCR ON-50301008068283,000000000000000,Receipt,0.0,252.0,252.0,-33619.62,Recurring Transaction,Yes,INT ON SWCR ON
426,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-10,2024-09-09,INT. ON SWCR ON-50301008068283,000000000000000,Receipt,0.0,29.0,29.0,-33590.62,Recurring Transaction,Yes,INT ON SWCR ON
427,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-10,2024-09-09,SWEEP-IN CREDIT - 50301008068283,000000000000000,Receipt,0.0,6168.0,6168.0,-27422.62,Recurring Transaction,Yes,IN CREDIT
428,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-10,2024-09-09,SWEEP-IN CREDIT - 50301008068283,000000000000000,Receipt,0.0,25000.0,25000.0,-2422.62,Recurring Transaction,Yes,IN CREDIT
429,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-10,2024-09-09,INT. ON SWCR ON-50301008068283,000000000000000,Receipt,0.0,117.0,117.0,-2305.62,Recurring Transaction,Yes,INT ON SWCR ON
430,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-10,2024-09-09,INT. ON SWCR ON-50301008068283,000000000000000,Receipt,0.0,11.0,11.0,-2294.62,Recurring Transaction,Yes,INT ON SWCR ON
431,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-10,2024-09-09,SWEEP-IN CREDIT - 50301008068283,000000000000000,Receipt,0.0,2306.0,2306.0,11.38,Recurring Transaction,Yes,IN CREDIT
432,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-10,2024-09-10,UPI-HAJIYANI ENTERPRISES-8806205555@IBL- BACB0000006-425410180373-R M HASNANI,0000425410180373,Receipt,0.0,24250.0,24250.0,24261.38,UPI; Recurring Transaction,Yes,HAJIYANI ENTERPRISES
433,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-10,2024-09-11,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM : ALAMS SULTAN DHANANI :DEVELOPMENT CRED NEAR VARTAK SCHOOL VASAI WEST Account Status : Regular Account Type : ASCENT CURRENT ACCOUNT (1313) IT BANK LTD,0000000000628637,Receipt,0.0,5900.0,5900.0,30161.38,Recurring Transaction,Yes,CHQ DEP MICR
434,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-11,2024-09-11,UPI-VIKRAM DUDHARAM PAWA-MUKESH4444@OKHD FCBANK-HDFC0001787-425563053783-PROFESSI ONAL FEES,0000425563053783,Receipt,0.0,17700.0,17700.0,47861.38,UPI; Recurring Transaction,Yes,VIKRAM DUDHARAM PAWA
435,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-11,2024-09-11,50200015714069-TPT-TIRUMALA-TIRUMALA AUT OMATION,0000000108765983,Receipt,0.0,41300.0,41300.0,89161.38,Recurring Transaction,Yes,TIRUMALA
436,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-11,2024-09-11,50200015714069-TPT-TIRUMALA-TIRUMALA AUT OMATION,0000000108780695,Receipt,0.0,29500.0,29500.0,118661.38,Recurring Transaction,Yes,TIRUMALA
437,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-12,2024-09-12,UPI-LAKHAN DUDHARAM PAWA-LUCKYPAWAR594-2 @OKHDFCBANK-HDFC0001020-425601860930-UPI,0000425601860930,Receipt,0.0,5900.0,5900.0,124561.38,UPI; Recurring Transaction,Yes,LAKHAN DUDHARAM PAWA
438,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-12,2024-09-12,UPI-LAKHAN DUDHARAM PAWA-LUCKYPAWAR594-2 @OKHDFCBANK-HDFC0001020-425601888841-UPI,0000425601888841,Receipt,0.0,17700.0,17700.0,142261.38,UPI; Recurring Transaction,Yes,LAKHAN DUDHARAM PAWA
439,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-12,2024-09-13,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM : PYARALI GANGJI BHAI MANJANI :BASSEIN C ATHOLIC CO-OPERATIVE BANK LTD,0000000000100100,Receipt,0.0,5900.0,5900.0,148161.38,LIC; Recurring Transaction,Yes,CHQ DEP MICR
440,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-13,2024-09-13,UPI SETTLEMENT -WW8951- 13/09/24,000000000000000,Receipt,0.0,9440.0,9440.0,157601.38,UPI; Recurring Transaction,Yes,UPI SETTLEMENT
441,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-13,2024-09-13,CBDT/BANK REFERENCE NO:K2425724534421/CI N NO:24091300158845HDFC/ONLINE,0240913120048320,Payment,50000.0,0.0,50000.0,107601.38,Recurring Transaction,Yes,BANK REFERENCE NOK
442,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-13,2024-09-13,CBDT/BANK REFERENCE NO:K2425724535658/CI N NO:24091300163040HDFC/ONLINE,0240913130002946,Payment,50000.0,0.0,50000.0,57601.38,Recurring Transaction,Yes,BANK REFERENCE NOK
443,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-13,2024-09-13,FT - CR - 00517630000490 - VEENA CYCLE S TORES,0000000000002879,Receipt,0.0,14580.0,14580.0,72181.38,Recurring Transaction,Yes,VEENA CYCLE S TORES
444,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-13,2024-09-13,UPI-DHIRAJ CHANDRAKANT M-DHIRAJ2223@OKHD FCBANK-BACB0000006-425760617588-CA FEES,0000425760617588,Receipt,0.0,7080.0,7080.0,79261.38,UPI,No,DHIRAJ CHANDRAKANT M
445,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-13,2024-09-13,UPI-DHAVAL PRAFULLA SHAH-DHAVALS2211@OKA XIS-UTIB0001699-462300771850-UPI,0000462300771850,Receipt,0.0,8260.0,8260.0,87521.38,UPI,No,DHAVAL PRAFULLA SHAH
446,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-14,2024-09-14,50200057343497-TPT-LOAN TRF-EDUGUIDE OVE NEAR VARTAK SCHOOL VASAI WEST Account Status : Regular Account Type : ASCENT CURRENT ACCOUNT (1313) RSEAS STUDIES PVT LTD,0000000335946006,Payment,130000.0,0.0,130000.0,-42478.62,EMI; High Transaction; Recurring Transaction,Yes,LOAN TRF
447,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-14,2024-09-14,INT. ON SWCR ON-50301008068283,000000000000000,Receipt,0.0,219.0,219.0,219.38,Recurring Transaction,Yes,INT ON SWCR ON
448,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-14,2024-09-14,SWEEP-IN CREDIT - 50301008068283,000000000000000,Payment,42479.0,0.0,42479.0,0.38,Recurring Transaction,Yes,IN CREDIT
449,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-15,2024-09-15,QUARTERLY INTEREST CREDIT 50300525848577,3304220240915773,Receipt,0.0,166.0,166.0,385.38,Recurring Transaction,Yes,QUARTERLY INTEREST CREDIT
450,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-16,2024-09-16,SI HGAEP1395D0778186613 VI POST-16/09/24,000000000000000,Payment,1787.7,0.0,1787.7,-1402.32,Other,No,SI HGAEPD VI POST
451,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-16,2024-09-16,IMPS-426015172680-SNA INFOTECH PVT LTD-I CIC-XXXXXXXX9099-INV V/2174 PMT,0000426015172680,Payment,5310.0,0.0,5310.0,-6712.32,Recurring Transaction,Yes,SNA INFOTECH PVT LTD
452,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-16,2024-09-16,"IMPS-426016172776-SNA INFOTECH PVT LTD-I CIC-XXXXXXXX9099-USB, HARD DISK INV V/22 70 PMT",0000426016172776,Payment,2773.0,0.0,2773.0,-9485.32,Recurring Transaction,Yes,SNA INFOTECH PVT LTD
453,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-16,2024-09-16,IMPS-426016174785-SNA INFOTECH PVT LTD-I CIC-XXXXXXXX9099-HP C6 PRINTER PART INV V/2266 PMT,0000426016174785,Payment,3000.0,0.0,3000.0,-12485.32,Recurring Transaction,Yes,SNA INFOTECH PVT LTD
454,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2024-09-16,2024-09-16,IMPS-426016177465-SNA INFOTECH PVT LTD-I CIC-XXXXXXXX9099-USB EXTENTION CABLE IN V V/2284,0000426016177465,Payment,177.0,0.0,177.0,-12662.32,Recurring Transaction,Yes,SNA INFOTECH PVT LTD
